# x y z Bx By Bz TempV
1.128300400000000081e+03 -2.757132999999999811e+03 -1.164373100000000022e+03 -9.700161826571424700e-03 5.835297021970051734e-01 -1.976806233168904858e-01 -1.973830047873404662e-03
1.127782899999999927e+03 -2.757118899999999940e+03 -1.164373100000000022e+03 -1.742736706035714206e-02 5.790887494214901343e-01 -1.960597695565206577e-01 -1.957213781959820428e-03
1.127274100000000089e+03 -2.757105300000000170e+03 -1.164373000000000047e+03 -2.488084314203636155e-02 5.740674296406814703e-01 -1.943521151840727490e-01 -1.986254331479007235e-03
1.126739100000000008e+03 -2.757092599999999948e+03 -1.164372800000000097e+03 -3.252198742904650886e-02 5.681842693714327375e-01 -1.922338845677036834e-01 -2.003812434586430859e-03
1.126208499999999958e+03 -2.757078599999999824e+03 -1.164372599999999920e+03 -4.008878286091227539e-02 5.614090146722313657e-01 -1.898834738703913116e-01 -2.007437030640811873e-03
1.125682600000000093e+03 -2.757065999999999804e+03 -1.164372399999999971e+03 -4.730536470731360604e-02 5.541138593229254505e-01 -1.872762323622582659e-01 -1.991321797852035197e-03
1.125161700000000110e+03 -2.757052000000000135e+03 -1.164372200000000021e+03 -5.443783320199999110e-02 5.459062886998213848e-01 -1.847308836079895877e-01 -1.993249656128188128e-03
1.124646500000000060e+03 -2.757039499999999862e+03 -1.164371900000000096e+03 -6.135854922534939720e-02 5.371998334998794311e-01 -1.819262216010211208e-01 -2.019945203526636070e-03
1.124123199999999997e+03 -2.757024199999999837e+03 -1.164371799999999894e+03 -6.815895205250158129e-02 5.276819340587646234e-01 -1.787091780533950347e-01 -1.977196325733113300e-03
1.123593800000000101e+03 -2.757010099999999966e+03 -1.164371699999999919e+03 -7.460487676659648126e-02 5.172378048289474339e-01 -1.756817478582725633e-01 -1.974882222149583737e-03
1.123064499999999953e+03 -2.756998999999999796e+03 -1.164371499999999969e+03 -8.070352210863529496e-02 5.062234524582353012e-01 -1.723980003774948921e-01 -1.959984207824220625e-03
1.122546000000000049e+03 -2.756983600000000024e+03 -1.164371200000000044e+03 -8.638302303614285582e-02 4.942844412642856122e-01 -1.688520325215939477e-01 -1.984778836276147266e-03
1.122017900000000054e+03 -2.756970200000000204e+03 -1.164371100000000069e+03 -9.172545179752024380e-02 4.817796617021005146e-01 -1.652918047439469185e-01 -2.014590350883511613e-03
1.121495200000000068e+03 -2.756957899999999881e+03 -1.164370699999999943e+03 -9.629633695657141557e-02 4.686350892470534935e-01 -1.613555334749597336e-01 -1.995428153919641834e-03
1.120978499999999940e+03 -2.756944199999999910e+03 -1.164370799999999917e+03 -1.005548218419387851e-01 4.550767897817856733e-01 -1.577650035346022384e-01 -1.962533947398596018e-03
1.120449399999999969e+03 -2.756929200000000037e+03 -1.164370899999999892e+03 -1.042005857077381720e-01 4.408938509713157261e-01 -1.536964039849228469e-01 -1.960895829002769035e-03
1.119929900000000089e+03 -2.756917100000000119e+03 -1.164370499999999993e+03 -1.070416984754306994e-01 4.264198858160713757e-01 -1.497207016621729114e-01 -2.006285753079718823e-03
1.119416699999999992e+03 -2.756903299999999945e+03 -1.164370400000000018e+03 -1.093313050420630095e-01 4.117034121872890640e-01 -1.457651712747834172e-01 -1.977890382073377220e-03
1.118892200000000003e+03 -2.756888899999999921e+03 -1.164370100000000093e+03 -1.108052533580132643e-01 3.969174123097005125e-01 -1.416474823235888414e-01 -1.978126910552295645e-03
1.118382700000000114e+03 -2.756876600000000053e+03 -1.164369699999999966e+03 -1.115273868956050407e-01 3.819279668238181324e-01 -1.375023043747242157e-01 -2.001820332100164718e-03
1.117872399999999971e+03 -2.756865200000000186e+03 -1.164369599999999991e+03 -1.117010312863779553e-01 3.672486032973635295e-01 -1.333609589825091035e-01 -1.978766308894213885e-03
1.117349799999999959e+03 -2.756849700000000212e+03 -1.164369599999999991e+03 -1.111832761364905942e-01 3.527418921680768871e-01 -1.288673323812017657e-01 -1.966323853576099415e-03
1.116823799999999892e+03 -2.756836899999999787e+03 -1.164369400000000041e+03 -1.098691839926476121e-01 3.378977474202958242e-01 -1.244030841698369749e-01 -1.980925338147578214e-03
1.116305699999999888e+03 -2.756822299999999814e+03 -1.164369300000000067e+03 -1.080485778382253709e-01 3.237579752295808300e-01 -1.200452673457177710e-01 -1.999751733297428120e-03
1.115795200000000023e+03 -2.756809000000000196e+03 -1.164369099999999889e+03 -1.057728366998558489e-01 3.101682841977272398e-01 -1.156410415817573645e-01 -1.968797623651239153e-03
1.115272899999999936e+03 -2.756799100000000180e+03 -1.164368500000000040e+03 -1.030710500496198889e-01 2.968837942185714174e-01 -1.112136581112966038e-01 -1.962592361377231073e-03
1.114750399999999900e+03 -2.756782499999999800e+03 -1.164368600000000015e+03 -9.976595220094444660e-02 2.841070790326347129e-01 -1.067706475358850410e-01 -1.965567645340348096e-03
1.114238299999999981e+03 -2.756767199999999775e+03 -1.164368899999999940e+03 -9.626870187001913826e-02 2.719528286721556443e-01 -1.023068542128883068e-01 -1.941294388346121412e-03
1.113713700000000017e+03 -2.756757099999999809e+03 -1.164368300000000090e+03 -9.238100942278834604e-02 2.602568612613528898e-01 -9.762814884903991963e-02 -1.927456740740137765e-03
1.113189699999999903e+03 -2.756742799999999988e+03 -1.164368400000000065e+03 -8.827261873090561095e-02 2.491515256618749563e-01 -9.294097479845203624e-02 -1.967989442959820583e-03
1.112670699999999897e+03 -2.756727699999999913e+03 -1.164368199999999888e+03 -8.382044738655620997e-02 2.386425705811242859e-01 -8.844821905662586525e-02 -1.989413747249289995e-03
1.112146899999999960e+03 -2.756715400000000045e+03 -1.164367700000000013e+03 -7.958307887785713575e-02 2.288443434001785348e-01 -8.368182996803918972e-02 -1.987999798917091613e-03
1.111615800000000036e+03 -2.756701100000000224e+03 -1.164367600000000039e+03 -7.521691202080817151e-02 2.196295377711176555e-01 -7.924170385154705176e-02 -2.047283066233078486e-03
1.111096999999999980e+03 -2.756688099999999849e+03 -1.164367700000000013e+03 -7.072791016835373867e-02 2.109944011184821389e-01 -7.469573686752276065e-02 -2.012171820456313230e-03
1.110578400000000101e+03 -2.756675000000000182e+03 -1.164367400000000089e+03 -6.623089086026637262e-02 2.028487670236686913e-01 -7.022132001148773117e-02 -1.986073026207660266e-03
1.110057900000000018e+03 -2.756662499999999909e+03 -1.164367199999999912e+03 -6.187488730966265310e-02 1.952608598778859117e-01 -6.568983968859787304e-02 -1.981856489979096948e-03
1.109535300000000007e+03 -2.756647599999999784e+03 -1.164367099999999937e+03 -5.748859909588726474e-02 1.882437797808284019e-01 -6.152530539323073505e-02 -1.997579054558312923e-03
1.109019099999999980e+03 -2.756635299999999916e+03 -1.164366700000000037e+03 -5.340135276032442757e-02 1.817769286340963630e-01 -5.725107743044336589e-02 -1.992889850231491407e-03
1.108492400000000089e+03 -2.756622600000000148e+03 -1.164366500000000087e+03 -4.912424347782456263e-02 1.755325279404385819e-01 -5.304651441696491693e-02 -2.017184032759925839e-03
1.107959200000000010e+03 -2.756605900000000020e+03 -1.164366500000000087e+03 -4.502797369164705105e-02 1.698538590265193660e-01 -4.891697915333530211e-02 -2.003642929853147962e-03
1.107932299999999941e+03 -2.756606900000000223e+03 -1.164365900000000011e+03 -4.206708126809232534e-02 1.655650914552226349e-01 -4.586150603821344263e-02 -2.001074244805169881e-03
1.107911000000000058e+03 -2.756603900000000067e+03 -1.164369400000000041e+03 -4.211711818216326564e-02 1.656658869963594793e-01 -4.587703151494833959e-02 -1.962454652404973555e-03
1.107921100000000024e+03 -2.756308799999999792e+03 -1.164369500000000016e+03 -4.246186197313660260e-02 1.659049720037003295e-01 -4.590727266321038141e-02 -1.999696577049549662e-03
1.107932499999999891e+03 -2.755796800000000076e+03 -1.164366500000000087e+03 -4.671857355265641998e-02 1.676770828610899544e-01 -4.887836108642210770e-02 -2.009769421386610293e-03
1.107950399999999945e+03 -2.755594000000000051e+03 -1.164364399999999932e+03 -5.166311041930032877e-02 1.697447665601232170e-01 -5.223219975950692262e-02 -1.970025576560131483e-03
1.107940399999999954e+03 -2.755599299999999857e+03 -1.164363499999999931e+03 -5.291201113628572067e-02 1.702288549776482807e-01 -5.327368071969296182e-02 -2.016849432130101046e-03
1.108303000000000111e+03 -2.755616799999999785e+03 -1.164364399999999932e+03 -5.316996102786804984e-02 1.707004981384653286e-01 -5.353704707374645766e-02 -2.006229042189643704e-03
1.108776800000000094e+03 -2.755626299999999901e+03 -1.164366199999999935e+03 -5.733618858090433479e-02 1.761916206451833444e-01 -5.750845270466072023e-02 -1.989529663660713488e-03
1.109325000000000045e+03 -2.755633899999999812e+03 -1.164364199999999983e+03 -6.221336514089356035e-02 1.823799401680520904e-01 -6.189954475306456982e-02 -2.004630034322075430e-03
1.109843399999999974e+03 -2.755655699999999797e+03 -1.164365199999999959e+03 -6.720464526444497322e-02 1.894325726963418388e-01 -6.628870218019980443e-02 -1.974712302117922688e-03
1.110363900000000058e+03 -2.755673999999999978e+03 -1.164367299999999886e+03 -7.239704819487755016e-02 1.967587432075170173e-01 -7.089654798288094750e-02 -1.968246887372448409e-03
1.110889499999999998e+03 -2.755678100000000086e+03 -1.164368400000000065e+03 -7.797165418184517915e-02 2.050537299751402365e-01 -7.553474106075247496e-02 -2.023757874505023677e-03
1.111409699999999930e+03 -2.755689800000000105e+03 -1.164368799999999965e+03 -8.343808875407143777e-02 2.137515124899107000e-01 -8.036040312965518628e-02 -2.014264679654654590e-03
1.111946400000000040e+03 -2.755712399999999889e+03 -1.164368699999999990e+03 -8.911102485176877752e-02 2.232546183223699243e-01 -8.519526722203314695e-02 -1.979600590621336323e-03
1.112474099999999908e+03 -2.755723599999999806e+03 -1.164368500000000040e+03 -9.478457900561337857e-02 2.334809273514497074e-01 -9.029090719376933749e-02 -2.003669405811455209e-03
1.112986900000000105e+03 -2.755733700000000226e+03 -1.164368600000000015e+03 -1.005449650324337363e-01 2.443195502520180695e-01 -9.514329767124699022e-02 -2.005768465875380161e-03
1.113502400000000080e+03 -2.755748199999999997e+03 -1.164368799999999965e+03 -1.060850460927363903e-01 2.558586609600893014e-01 -9.987421104303076391e-02 -2.010940633522001909e-03
1.114023400000000038e+03 -2.755763500000000022e+03 -1.164369200000000092e+03 -1.118168015961589629e-01 2.683502416799111723e-01 -1.048066409557608658e-01 -1.987722490897096770e-03
1.114554300000000012e+03 -2.755776100000000042e+03 -1.164369400000000041e+03 -1.172997233277176532e-01 2.816597784569999652e-01 -1.096463616082176268e-01 -1.977116820456850579e-03
1.115079300000000103e+03 -2.755788000000000011e+03 -1.164369699999999966e+03 -1.225164806686931118e-01 2.960030213424851842e-01 -1.146236136477340462e-01 -1.963450154365777803e-03
1.115600200000000086e+03 -2.755802999999999884e+03 -1.164369799999999941e+03 -1.274960305845737607e-01 3.109222201346449332e-01 -1.194592491772290960e-01 -1.981295977956653263e-03
1.116130200000000059e+03 -2.755818099999999959e+03 -1.164369599999999991e+03 -1.318938102875292784e-01 3.269577816127810510e-01 -1.241400187838875707e-01 -1.996776654633380076e-03
1.116653199999999970e+03 -2.755829999999999927e+03 -1.164369899999999916e+03 -1.358336470758751413e-01 3.434944025926764399e-01 -1.290678932610491714e-01 -1.958657915261106421e-03
1.117173099999999977e+03 -2.755843199999999797e+03 -1.164370499999999993e+03 -1.391192862454744827e-01 3.607727887065178551e-01 -1.336578555600510254e-01 -1.989542350859693255e-03
1.117698200000000043e+03 -2.755857700000000023e+03 -1.164370699999999943e+03 -1.418097223525552897e-01 3.788637796844117056e-01 -1.383034551968591042e-01 -1.997322518524255377e-03
1.118218800000000101e+03 -2.755870699999999943e+03 -1.164370899999999892e+03 -1.435518858747339421e-01 3.971413347405721717e-01 -1.427593131903734935e-01 -1.979720206191790555e-03
1.118744699999999966e+03 -2.755884100000000217e+03 -1.164370699999999943e+03 -1.443229674535785045e-01 4.158348687759705897e-01 -1.473511016709559140e-01 -1.993787889472732784e-03
1.119265000000000100e+03 -2.755897800000000188e+03 -1.164371000000000095e+03 -1.442741281559795641e-01 4.350559331807142827e-01 -1.516823582404183690e-01 -1.963453769324616585e-03
1.119783300000000054e+03 -2.755911700000000110e+03 -1.164371399999999994e+03 -1.430870356444754465e-01 4.537378625723352266e-01 -1.558733397428083978e-01 -2.015552461617195739e-03
1.120301099999999906e+03 -2.755924599999999828e+03 -1.164371900000000096e+03 -1.411549749200442239e-01 4.723810389671427856e-01 -1.601366956460039126e-01 -2.044336248719386996e-03
1.120811500000000024e+03 -2.755938200000000052e+03 -1.164371799999999894e+03 -1.382860410036270971e-01 4.906267854841817599e-01 -1.641119393753165678e-01 -2.021821000175206239e-03
1.121327199999999948e+03 -2.755951599999999871e+03 -1.164371900000000096e+03 -1.345274234294762394e-01 5.085376530751796187e-01 -1.680410165935554700e-01 -2.022410946027536783e-03
1.121853000000000065e+03 -2.755964300000000094e+03 -1.164372100000000046e+03 -1.297792943202142890e-01 5.258800582186606842e-01 -1.721198602305774039e-01 -2.009650503975764311e-03
1.122374800000000050e+03 -2.755978700000000117e+03 -1.164372299999999996e+03 -1.243091256074417422e-01 5.426141434305621347e-01 -1.760253286292071673e-01 -1.994113480924196782e-03
1.122898300000000063e+03 -2.755992400000000089e+03 -1.164372299999999996e+03 -1.180647021561428422e-01 5.586465592612499531e-01 -1.797133341226613279e-01 -1.967482483633927609e-03
1.123421100000000024e+03 -2.756004500000000007e+03 -1.164372499999999945e+03 -1.113057596986588155e-01 5.737661122278528980e-01 -1.834534381056368568e-01 -1.991771346556608317e-03
1.123941900000000032e+03 -2.756019699999999830e+03 -1.164372599999999920e+03 -1.041817640768571279e-01 5.879518374040179074e-01 -1.871493100020535649e-01 -2.023004838168366432e-03
1.124462299999999914e+03 -2.756032000000000153e+03 -1.164373199999999997e+03 -9.633299751937669797e-02 6.011074511604463932e-01 -1.904966176218086948e-01 -1.961525050763073420e-03
1.124987599999999929e+03 -2.756045399999999972e+03 -1.164373000000000047e+03 -8.826647117723075697e-02 6.134630421510354203e-01 -1.938487884515627258e-01 -2.022276621258183287e-03
1.125523799999999937e+03 -2.756060300000000097e+03 -1.164372900000000072e+03 -7.989173988742195864e-02 6.250426825286705679e-01 -1.970291224546357745e-01 -1.974657036616558631e-03
1.126039999999999964e+03 -2.756071500000000015e+03 -1.164373399999999947e+03 -7.115032191730119582e-02 6.353874771973192503e-01 -2.001213436826865255e-01 -2.021167252064957811e-03
1.126567600000000084e+03 -2.756086699999999837e+03 -1.164373499999999922e+03 -6.263228239143528442e-02 6.446612894279116768e-01 -2.029131053163999443e-01 -2.011725880228545666e-03
1.127088099999999940e+03 -2.756101599999999962e+03 -1.164373700000000099e+03 -5.371840837654438122e-02 6.530475605934319416e-01 -2.055916235345570664e-01 -2.008020179102341582e-03
1.127612699999999904e+03 -2.756113100000000031e+03 -1.164373900000000049e+03 -4.482590910578571064e-02 6.606539952383927439e-01 -2.078761729850015783e-01 -1.983518310194195503e-03
1.128127300000000105e+03 -2.756126299999999901e+03 -1.164374000000000024e+03 -3.588297724986826143e-02 6.670985255289521021e-01 -2.099932016844278937e-01 -2.000866905743088186e-03
1.128653000000000020e+03 -2.756140899999999874e+03 -1.164374199999999973e+03 -2.693574576071005450e-02 6.727991802570709723e-01 -2.118458498751333852e-01 -1.999455761413990260e-03
1.129189399999999978e+03 -2.756153600000000097e+03 -1.164374099999999999e+03 -1.768739734938728353e-02 6.778772997955602175e-01 -2.135684252304070330e-01 -1.972747961836011400e-03
1.129713799999999992e+03 -2.756165700000000015e+03 -1.164374399999999923e+03 -8.395683066774130635e-03 6.820710922642274632e-01 -2.149917047297458805e-01 -2.005678017602709109e-03
1.130234300000000076e+03 -2.756181500000000142e+03 -1.164374800000000050e+03 5.998838891360971622e-04 6.853907195851334233e-01 -2.162411780309458909e-01 -1.969633753266446328e-03
1.130752899999999954e+03 -2.756195000000000164e+03 -1.164374800000000050e+03 9.725712363520960801e-03 6.879233818341341511e-01 -2.171939356425233725e-01 -1.995948537847107556e-03
1.131283400000000029e+03 -2.756206999999999880e+03 -1.164375199999999950e+03 1.891651764762352847e-02 6.896827138013408298e-01 -2.178004245507165759e-01 -2.016344930272213638e-03
1.131803599999999960e+03 -2.756221199999999953e+03 -1.164375099999999975e+03 2.807401467264285938e-02 6.906975358012031885e-01 -2.182324888602867607e-01 -1.998321892553570935e-03
1.132333499999999958e+03 -2.756235799999999927e+03 -1.164375299999999925e+03 3.722964433361403841e-02 6.909878234281794374e-01 -2.182446899727381040e-01 -1.969318738961217587e-03
